subscriber_id,subscriber_name,subscriber_mob,subscriber_email,subscriber_address_id,subscriber_sys_cre_date,subscriber_sys_upd_date,subscriber_Active_flag,subscriber_prepaid_plan_id,subscriber_postpaid_plan_id
952,WALDROP HUGH,55272,WALDROP.HUGH@customer.org,AD_358,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_4
953,PITT MAX,55273,PITT.MAX@customer.org,AD_359,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_5
954,OLVERA DWAYNE,55274,OLVERA.DWAYNE@customer.org,AD_360,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_1,null
955,LOMBARDI DWIGHT,55275,LOMBARDI.DWIGHT@customer.org,AD_361,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_2,null
956,GRUBER ARMANDO,55276,GRUBER.ARMANDO@customer.org,AD_362,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_3,null
957,GAFFNEY FELIX,55277,GAFFNEY.FELIX@customer.org,AD_363,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_4,null
958,EGGLESTON JIMMIE,55278,EGGLESTON.JIMMIE@customer.org,AD_364,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_5,null
959,BANDA EVERETT,55279,BANDA.EVERETT@customer.org,AD_365,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
960,ARCHULETA JORDAN,55280,ARCHULETA.JORDAN@customer.org,AD_366,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
961,STILL IAN,55281,STILL.IAN@customer.org,AD_367,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_1
962,SLONE WALLACE,55282,SLONE.WALLACE@customer.org,AD_368,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_2
963,PREWITT KEN,55283,PREWITT.KEN@customer.org,AD_369,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_3
964,PFEIFFER BOB,55284,PFEIFFER.BOB@customer.org,AD_370,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_4
965,NETTLES JAIME,55285,NETTLES.JAIME@customer.org,AD_371,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_5
966,MENA CASEY,55286,MENA.CASEY@customer.org,AD_372,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_1,null
967,MCADAMS ALFREDO,55287,MCADAMS.ALFREDO@customer.org,AD_373,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_2,null
968,HENNING ALBERTO,55288,HENNING.ALBERTO@customer.org,AD_374,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_3,null
969,GARDINER DAVE,55289,GARDINER.DAVE@customer.org,AD_375,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_4,null
970,CROMWELL IVAN,55290,CROMWELL.IVAN@customer.org,AD_376,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_5,null
971,CHISHOLM JOHNNIE,55291,CHISHOLM.JOHNNIE@customer.org,AD_377,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
972,BURLESON SIDNEY,55292,BURLESON.SIDNEY@customer.org,AD_378,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
973,BOX BYRON,55293,BOX.BYRON@customer.org,AD_379,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_1
974,VEST JULIAN,55294,VEST.JULIAN@customer.org,AD_380,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_2
975,OGLESBY ISAAC,55295,OGLESBY.ISAAC@customer.org,AD_381,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_3
976,MCCARTER MORRIS,55296,MCCARTER.MORRIS@customer.org,AD_382,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_4
977,MALCOLM CLIFTON,55297,MALCOLM.CLIFTON@customer.org,AD_383,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_5
978,LUMPKIN WILLARD,55298,LUMPKIN.WILLARD@customer.org,AD_384,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_1,null
979,LARUE DARYL,55299,LARUE.DARYL@customer.org,AD_385,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_2,null
980,GREY ROSS,55300,GREY.ROSS@customer.org,AD_386,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_3,null
981,WOFFORD VIRGIL,55301,WOFFORD.VIRGIL@customer.org,AD_387,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_4,null
982,VANHORN ANDY,55302,VANHORN.ANDY@customer.org,AD_388,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_5,null
983,THORN MARSHALL,55303,THORN.MARSHALL@customer.org,AD_389,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
984,TEEL SALVADOR,55304,TEEL.SALVADOR@customer.org,AD_390,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
985,SWAFFORD PERRY,55305,SWAFFORD.PERRY@customer.org,AD_391,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_1
986,STCLAIR KIRK,55306,STCLAIR.KIRK@customer.org,AD_392,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_2
987,STANFIELD SERGIO,55307,STANFIELD.SERGIO@customer.org,AD_393,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_3
988,OCAMPO MARION,55308,OCAMPO.MARION@customer.org,AD_394,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_4
989,HERRMANN TRACY,55309,HERRMANN.TRACY@customer.org,AD_395,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_5
990,HANNON SETH,55310,HANNON.SETH@customer.org,AD_396,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_1,null
991,ARSENAULT KENT,55311,ARSENAULT.KENT@customer.org,AD_397,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_2,null
992,ROUSH TERRANCE,55312,ROUSH.TERRANCE@customer.org,AD_398,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_3,null
993,MCALISTER RENE,55313,MCALISTER.RENE@customer.org,AD_399,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_4,null
994,HIATT EDUARDO,55314,HIATT.EDUARDO@customer.org,AD_400,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,PR_5,null
995,GUNDERSON TERRENCE,55315,GUNDERSON.TERRENCE@customer.org,AD_401,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
996,FORSYTHE ENRIQUE,55316,FORSYTHE.ENRIQUE@customer.org,AD_402,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,null
997,DUGGAN FREDDIE,55317,DUGGAN.FREDDIE@customer.org,AD_403,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_1
998,DELVALLE WADE,55318,DELVALLE.WADE@customer.org,AD_404,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_2
999,CINTRON AUSTIN,55319,CINTRON.AUSTIN@customer.org,AD_405,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_3
1000,JOMBS BOND,55320,JOMBS.BOND@customer.org,AD_405,2021-01-01T00:00:00.000+05:30,2021-01-01T00:00:00.000+05:30,A,null,PO_4
